__v,_id,name,region
0,612c930318129657973efffa,Sumprabum,612c930318129657973effac
0,612c930318129657973f001a,Donhee,612c930318129657973efffb
0,612c930318129657973f001b,Hkamti,612c930318129657973efffb
0,612c930318129657973f001c,Homalin,612c930318129657973efffb
0,612c930318129657973f001d,Htanparkway,612c930318129657973efffb
0,612c930318129657973f001e,Lahe,612c930318129657973efffb
0,612c930318129657973f001f,Leshi,612c930318129657973efffb
0,612c930318129657973f0020,Mobaingluk,612c930318129657973efffb
0,612c930318129657973f0021,Nanyun,612c930318129657973efffb
0,612c930318129657973f0022,Pansaung,612c930318129657973efffb
0,612c930318129657973f0023,Sonemara,612c930318129657973efffb
0,612c930318129657973f0024,Kanbalu,612c930318129657973efffb
0,612c930318129657973f0025,Kyunhla,612c930318129657973efffb
0,612c930318129657973f0026,Taze,612c930318129657973efffb
0,612c930318129657973f0027,Ye-U,612c930318129657973efffb
0,612c930318129657973f0028,Kale,612c930318129657973efffb
0,612c930318129657973f0029,Kalewa,612c930318129657973efffb
0,612c930318129657973f002a,Mingin,612c930318129657973efffb
0,612c930318129657973f002b,Banmauk,612c930318129657973efffb
0,612c930318129657973f002c,Indaw,612c930318129657973efffb
0,612c930318129657973f002d,Katha,612c930318129657973efffb
0,612c930318129657973f002e,Kawlin,612c930318129657973efffb
0,612c930318129657973f002f,Pinlebu,612c930318129657973efffb
0,612c930318129657973f0030,Tigyaing,612c930318129657973efffb
0,612c930318129657973f0031,Wuntho,612c930318129657973efffb
0,612c930318129657973f0032,Mawlaik,612c930318129657973efffb
0,612c930318129657973f0033,Paungbyin,612c930318129657973efffb
0,612c930318129657973f0034,Ayadaw,612c930318129657973efffb
0,612c930318129657973f0035,Budalin,612c930318129657973efffb
0,612c930318129657973f0036,Chaung-U,612c930318129657973efffb
0,612c930318129657973f0037,Monywa,612c930318129657973efffb
0,612c930318129657973f0038,Myaung,612c930318129657973efffb
0,612c930318129657973f0039,Myinmu,612c930318129657973efffb
0,612c930318129657973f003a,Sagaing,612c930318129657973efffb
0,612c930318129657973f003b,Khin-U,612c930318129657973efffb
0,612c930318129657973f003c,Kyaukmyaung,612c930318129657973efffb
0,612c930318129657973f003d,Shwebo,612c930318129657973efffb
0,612c930318129657973f003e,Tabayin,612c930318129657973efffb
0,612c930318129657973f003f,Wetlet,612c930318129657973efffb
0,612c930318129657973f0040,Khampat,612c930318129657973efffb
0,612c930318129657973f0041,Myothit,612c930318129657973efffb
0,612c930318129657973f0042,Tamu,612c930318129657973efffb
0,612c930318129657973f0043,Kani,612c930318129657973efffb
0,612c930318129657973f0044,Pale,612c930318129657973efffb
0,612c930318129657973f0045,Salingyi,612c930318129657973efffb
0,612c930318129657973f0046,Yinmabin,612c930318129657973efffb
0,612c930318129657973f0076,Bawgali,612c930318129657973f0047
0,612c930318129657973f0077,Hlaignbwe,612c930318129657973f0047
0,612c930318129657973f0078,Hpa-an,612c930318129657973f0047
0,612c930318129657973f0079,Leiktho,612c930318129657973f0047
0,612c930318129657973f007a,Paingkyon,612c930318129657973f0047
0,612c930318129657973f007b,Shan Ywathit,612c930318129657973f0047
0,612c930318129657973f007c,Thandaunggyi,612c930318129657973f0047
0,612c930318129657973f007d,Hpapun,612c930318129657973f0047
0,612c930318129657973f007e,Kamamaung,612c930318129657973f0047
0,612c930318129657973f007f,Kawkareik,612c930318129657973f0047
0,612c930318129657973f0080,Kyaidon,612c930318129657973f0047
